iso3,location,variable,age,sex,y1950,y1951,y1952,y1953,y1954,y1955,y1956,y1957,y1958,y1959,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023
MEX,Mexico,mortality,5,female,.0091942805101062,.0085507728493049,.0085784951540893,.0076055428832611,.0070913688496999,.0062451537606817,.0060796016799258,.0055701370114874,.0054638072621141,.0051253626518577,.0048039910601338,.0044669215903951,.0043215170573661,.0041490656163066,.0039696147810996,.0037557728683083,.0035249942173474,.0035202659103327,.0034040486204544,.003416690178841,.0031435886301112,.0030237107393665,.0026872972365459,.0023726646456687,.0019609886414233,.0018035255485766,.0017487323446257,.001664571195835,.0015219918620422,.0013768279567835,.0012771416263911,.0011388984739892,.0010118702328052,.0009672159752933,.0009486631277489,.0009317264208828,.0008664632279263,.0008254645944399,.0008240455355872,.0008526465675765,.0007881870001942,.0006857936218394,.0005789944150587,.0005278074822209,.0004975337452718,.0004764526607666,.0004764831645567,.0004644780086849,.000442538848021,.0004043582206823,.0003800534543861,.0003636965372727,.0003520579674221,.0003499045467648,.0003497032505189,.0003474431343883,.0003380506632359,.0003178278331954,.0003310867367363,.0003234941659346,.0003283315107645,.0003109010001099,.0003031054282111,.0002936490241608,.0002841045323721,.0002788564539025,.000279021875315,.0002847260208146,.0002816848341424,.0002768716025922,.0002886322861326,.000251603856795,.0003380565207453,.0002529840395397
MEX,Mexico,mortality,6,female,.0062898941192763,.0058601650105507,.0059704453508227,.0052289728901026,.0049904968893951,.0042742285513507,.004188845965898,.003880777801951,.0038720780152015,.0036429274696423,.0034234494825141,.0031767499378277,.0031011848243405,.003005579056296,.0028865229874435,.0027341945673714,.0025621490367097,.0025751454686195,.0025201376424112,.002577419279973,.0023754945325131,.0022969684564827,.0020135168462699,.0017475085664934,.0013973913185432,.0012702673047544,.0012488786838835,.0011955119536113,.0010884182049775,.0009717239022723,.0009020365320002,.0007910026765103,.0006937854218102,.0006672419942724,.0006653040184928,.0006583047752197,.0006086073653873,.0005862138093732,.0005948144621925,.0006286703952021,.0005821391712126,.0004985101344844,.0004072345783254,.0003680523189146,.0003480851642246,.0003344380755008,.0003436708935172,.0003358113077148,.0003200716678379,.0002908091920454,.0002754008587902,.0002648772735299,.0002572532098991,.000256597019333,.000260797659182,.0002606143597604,.0002595445941925,.0002417438262004,.0002567957576275,.0002513455423912,.0002574849442831,.0002431989546932,.0002361868977572,.0002299347944754,.0002230645073539,.000220920241455,.0002239856071184,.0002342108131529,.0002318915610347,.0002279928550271,.0002401524023335,.0002081127292563,.0002800064109212,.0002075536060037
MEX,Mexico,mortality,7,female,.0046203320863687,.0043382848570545,.0044173812430442,.0038471774691798,.003668129483365,.0031786144399913,.0030982446741133,.002877058288716,.0029255654255654,.0027560480469779,.0025838468370309,.0024208918721387,.0023542677509738,.002302090596374,.002221109979324,.0021053184390678,.0019706126229765,.0019694731659281,.0019464604932612,.0020226890609481,.0018811014592434,.0018314129020611,.0015985003858242,.0013811016548847,.0010869235343112,.000984520245356,.0009765150250153,.0009408355609049,.0008611251834297,.0007632992300849,.0007096969885515,.0006230128864792,.0005435998495818,.0005257205212874,.000525348290826,.0005204607307647,.0004798606400749,.0004645064403579,.0004788173307124,.0005087194898081,.0004700544069022,.0004039172350722,.0003259076764955,.0002953729270148,.0002805306195005,.0002715030408341,.0002775912409428,.000274989190392,.0002614608482322,.0002390183841299,.0002255196237448,.0002198632237977,.0002150210331274,.0002142570747064,.0002183565690589,.0002185424131635,.0002183455773648,.0002074087492075,.000219693620791,.0002169183897899,.0002212355963632,.0002083759997353,.0002019757718841,.000197507438094,.0001928977406513,.0001923453797188,.0001975126095493,.000210585110277,.0002055053809962,.0002005332565971,.0002128364634662,.0001871717183534,.0002421309726786,.000182981408523
MEX,Mexico,mortality,8,female,.0037952446192602,.0035806733354619,.0035854341736695,.0031410516980156,.0029622521709656,.002580401390652,.0025545090387779,.0023743264229803,.0023929557870999,.0022765988561672,.0021231341721869,.0020086810273283,.0019424226889161,.0019008379099003,.0018409511193448,.0017485179267161,.0016392909718256,.0016048937281891,.0016002569671224,.0016699036175195,.0015826791592808,.0015470148702594,.0013662429441974,.0011904146370498,.0009510510974874,.0008589256787258,.000860365327714,.0008297507995877,.0007688029067974,.0006857942758365,.0006396807725999,.0005684445158245,.0005032785415335,.0004862939623117,.0004821289600061,.0004716018206288,.0004351494329756,.0004207937438154,.0004333227089025,.0004596429661276,.0004252001984268,.0003692036684988,.0003041263945482,.0002797194867147,.0002674922137319,.0002595142079395,.0002600583563574,.0002562515269468,.0002460730095,.0002278310220748,.0002161290493321,.000209833487831,.0002079111064514,.0002057423396451,.0002075938359777,.0002070565598954,.0002070969478289,.0001986350672899,.0002111943903869,.0002082309975867,.0002098850523601,.0001972996608579,.0001905380418593,.0001867847960768,.0001840450946569,.0001848400363519,.0001915510551649,.0002066994182499,.0001971307528496,.0001893645646599,.0001988193191203,.0001832755655938,.0002196444999757,.0001734105637311
MEX,Mexico,mortality,9,female,.0034036258192277,.0032269521256819,.0031351202370289,.0027851306249281,.0025921089081483,.0022810590631365,.0022332936457478,.00214344272257,.0021103488663934,.001998168684505,.0018677468667654,.0017847336628226,.001705564703826,.0016743541205642,.0016129004583039,.0015434614118015,.0014531149646757,.0013894402540691,.001390251145045,.0014465801714154,.001396093177329,.0013710905027692,.0012331992824078,.0010961431260452,.0009020542509156,.0008173035502642,.0008172015861601,.0007926121983564,.0007449788110223,.0006695245445838,.0006300370146746,.000569123233491,.0005123271384769,.0004938066001609,.0004841398656104,.0004668653934839,.0004327614632072,.0004139815100977,.0004227740751454,.0004443725875361,.0004174575592775,.0003675902846267,.0003088340800783,.0002890650415424,.0002788524889239,.0002723204509851,.0002662789694354,.0002605742798401,.0002504511804353,.0002388571769796,.0002269857708295,.0002199532003191,.0002183489446911,.0002155625469873,.0002169154971899,.0002134363066767,.0002129350330684,.0002074565552159,.0002161332037142,.0002167466241033,.000213655430765,.0002019334011189,.0001937920753264,.0001914983673422,.0001886433132234,.0001913502467696,.000198537350859,.0002152744976928,.0002013570741185,.0001899737293471,.0001966552372086,.0001916934632529,.0002102977600592,.0001755962618708
MEX,Mexico,mortality,10,female,.0029949254381869,.0028877851132456,.0027632011866987,.0024579184652789,.0022712265908221,.0020023402040598,.0019440367634675,.0018850535220554,.0018815844361016,.00175994220333,.0016283783231585,.0015814422912635,.0014976551381606,.001468970080563,.0014191014256895,.0013647113824492,.0012961201360093,.001228673113448,.0012254159658188,.0012737915878683,.0012428402384046,.0012247019868478,.0011219961257339,.0010141328514035,.0008536705958045,.0007717798690868,.0007751694007416,.0007538805663584,.0007191433328189,.0006493031131538,.0006144005560635,.000561972645274,.0005111206095188,.0004900569507066,.0004783949266801,.0004579106958703,.0004267666519966,.0004060855910775,.0004098658934119,.0004296444959715,.0004097921837738,.0003680494719832,.0003135838836889,.0002939654319484,.000287335748481,.000283653877974,.0002734072157033,.0002665562052799,.0002546105338396,.0002492345269206,.0002397808131917,.0002327045868561,.000231222885573,.0002269998014864,.0002286845457485,.0002246309634172,.0002238043699146,.0002206222819426,.000227786681889,.0002281227957635,.0002259159121015,.000212821090481,.0002037629409488,.00020097088501,.0001996168788155,.0002031053550614,.0002113153022983,.0002312973422575,.0002108318497859,.0001968998705179,.0002045248868778,.0002120668759661,.0002115632362513,.0001842955057069
MEX,Mexico,mortality,11,female,.0028072924317355,.0027101795845642,.0025959042399769,.0023203674521582,.0021220017371551,.0018871232198653,.0018093232483084,.0017570832418186,.0017372795506361,.0016560234514289,.0015083242222967,.0014656003537091,.0013910863010836,.0013623196170198,.0013144121974498,.0012733151312281,.001213600589414,.0011428876516412,.0011386476666581,.0011759014855867,.0011599462001607,.001148853618598,.0010723032765602,.0009869823927215,.0008502360609462,.0007708032270962,.0007727210163213,.0007527844270494,.0007254220894416,.0006619127305325,.0006287798484556,.0005819263210866,.0005341259599487,.0005125103680547,.0004951930759776,.000470659460304,.0004401816328422,.0004208653793848,.0004201724608322,.0004316722444361,.0004169916748839,.0003847517228381,.0003347850304914,.0003164231225244,.0003095317689122,.0003085281773149,.0002950795485283,.0002866765660644,.0002752029156633,.0002708878162638,.0002646694916587,.0002584150363096,.0002584409948018,.0002506691176536,.0002509685958798,.0002482156698463,.000247608389008,.0002458450835021,.0002508648474724,.0002535703529571,.0002474088261958,.0002386849277275,.0002253473957234,.0002234173418143,.0002206101471772,.0002265752126717,.0002346850050669,.0002566115885432,.000231411948661,.0002145557922336,.000223301208822,.0002435303756614,.0002247819885533,.0002026287705837
MEX,Mexico,mortality,12,female,.0027778059388274,.0026978800032741,.0025581781758559,.0023347556557443,.0021214145008222,.0018966080718354,.0018033007120196,.0017406244771259,.0016929026266593,.0016100504482474,.0014896781804518,.001437260720361,.0013552941562422,.0013335246911365,.0012801741650122,.0012425093511771,.0011948989069086,.0011154383914241,.0011111445289917,.00113875375821,.001134159545713,.0011257052611275,.0010721423618597,.0010037718766738,.0008854693529972,.0008045157193505,.0008019709156901,.0007822436731358,.0007584814943371,.0006980972606754,.0006682269601598,.0006221008505235,.000575733511661,.0005520607698626,.0005310744160453,.0005013663719901,.0004697211288213,.0004504146720884,.000447443548495,.0004552680128504,.0004372498240866,.0004127143602927,.0003691395425803,.0003524397521142,.0003460399456278,.0003432513915984,.0003297522556966,.0003197608415954,.000307463296569,.0003034158481729,.0002965293057403,.0002940096234822,.000295766713777,.0002862115783316,.0002836646619841,.0002795856755354,.0002813210043429,.0002831553904811,.0002856668029124,.0002892484180022,.00028301938637,.0002730591113615,.0002605455114908,.0002566275398775,.0002537822459284,.0002590009505602,.0002679396338278,.0002915249906199,.0002612809638284,.0002424187397857,.0002519457579884,.0002851512482178,.0002508803454722,.0002311896513732
MEX,Mexico,mortality,13,female,.0028695723213921,.0028109008767979,.0026673490880816,.0024436822333622,.0022520100832706,.0020318177602792,.0019017169097234,.0018234817897538,.001739965200696,.0016412927964676,.0015156858303226,.0014972000125139,.0013996748187506,.0013638025443955,.0013118695238932,.0012689064176718,.0012260712380727,.0011450040254048,.0011345229995614,.0011548735664504,.0011585781644373,.0011534907533434,.0011158439268043,.0010625410494052,.0009521314504793,.0008693691368523,.0008568062546857,.0008347560224378,.0008126211816796,.0007562135940514,.0007229863187871,.0006802369730224,.0006303660311102,.0006031795576964,.0005786028917702,.0005478633330013,.0005105859496301,.0004904408354039,.0004869632833572,.0004932832068198,.0004742909493453,.0004476232274703,.0004120305001378,.0003966376126343,.000392516788573,.0003883063228734,.0003722855372796,.0003624903758327,.0003501420441103,.0003451639528776,.0003382187147689,.00033366295754,.0003399029274489,.0003289308377229,.0003250172609305,.0003187074086939,.0003218547464135,.0003280236753791,.0003319779064217,.0003362387115045,.0003303823424745,.0003216117605449,.0003051348531607,.0003024644036637,.0002950914961941,.0003011879100678,.0003082064876575,.000332746169383,.0003016460872,.0002822479602609,.0002907095584394,.0003330794285231,.0002916659852041,.0002709349339336
MEX,Mexico,mortality,14,female,.0031254415073794,.0030179336873011,.0028901636063272,.0026745171740802,.0024654708294548,.0022781971746767,.002109455422988,.0019862092659346,.0018684526520641,.0017456677179021,.0016078104720764,.0015896092464222,.0015249364050016,.0014596777268856,.0013891804452786,.0013444813243141,.0013060178764803,.0012192089430924,.0012099853367703,.0012147283213389,.001226187061462,.0012228701004211,.0011985886071493,.0011549161891096,.0010490093664686,.0009599733466224,.0009339267262329,.0009084590100415,.0008857418245274,.0008313732343939,.0007929776898777,.0007483032592638,.0006964221451135,.0006648438593047,.000634338802909,.0006045765819667,.0005648919644118,.0005378913459481,.0005321163890859,.0005423120440092,.000523959135026,.0004963690985225,.0004583542638674,.0004450444449731,.0004429931769206,.0004387441217043,.0004260352753361,.0004109578567496,.0003991121907239,.0003909666816869,.0003847994819285,.0003796397162988,.000382941232097,.000375142900444,.0003725881570193,.000365105637231,.0003665985584051,.0003742072891973,.0003844661245634,.000393342277829,.0003877534679645,.0003787999508289,.000361176629122,.0003538007525808,.0003472017087414,.0003480219414449,.0003559455394404,.0003772380113225,.0003492353630881,.0003325315927542,.0003404116627208,.0003836538024456,.0003424211543418,.0003227598421295
MEX,Mexico,mortality,15,female,.0034618913883714,.0033589483350249,.0031835058870948,.0029859872611465,.0027729168585451,.002584207063919,.0024115491061411,.0022372875632139,.0020702265971758,.0019206228823321,.0017682515068904,.0017389488103016,.0016804079917951,.0016319109295383,.0015226906389567,.0014544209238564,.0014259184238287,.0013342614034039,.0013263709708924,.0013209778471116,.0013291757548625,.0013292010324022,.0013145408693844,.0012777927778022,.0011707361516035,.0010742525726295,.0010293980216301,.0009995452888235,.0009728763134158,.0009211803238916,.0008750908256646,.0008269177610878,.0007674958609224,.0007343207364765,.0006989368053768,.0006682538591123,.00062469464356,.000598651848402,.000582531682693,.0005940401285034,.0005785009093525,.0005528750957365,.0005147520157883,.000493825703136,.000494186104322,.0004886316635292,.0004833894683595,.0004669088032568,.0004497396772783,.0004377168230762,.000430888349726,.0004272174282077,.0004276713716784,.0004169435309752,.0004174792153647,.0004139885724402,.0004155147222569,.0004219234299129,.0004371596544994,.0004526166391272,.0004547713695359,.0004437927082968,.0004236585512518,.0004119738502122,.0003980308908572,.0004022595702739,.0004048626416349,.0004244220488595,.0004018434792859,.0003918544602205,.000397832758686,.0004358952981306,.0004022024679944,.0003828037274146
MEX,Mexico,mortality,16,female,.0038470384076606,.0037371264179661,.0035865847205265,.0033289654205,.0031292304133985,.0029502895959486,.0027470450364172,.0025537316516027,.002342388504278,.002156607867993,.0019905416913651,.0019456229759245,.0018855192607985,.0018219910077446,.0017268979554159,.0016081485205034,.0015704466358509,.0014885831705615,.0014834356136724,.0014632871701071,.0014717924484061,.0014633050137359,.0014580682876061,.0014244712078961,.0013098929229528,.0012029162715389,.001140391976591,.0011045686780147,.0010734188321258,.0010201338035966,.0009664764576735,.0009137094281865,.000845253189045,.0008081141638576,.0007719404198221,.0007403915110627,.0006876542205591,.0006590287470682,.0006432696358056,.0006487950372729,.0006315965923717,.0006112209904545,.0005745663834619,.0005472342603952,.0005426521629343,.000535683290472,.0005375167912128,.0005215394825975,.000504186880109,.0004790547674572,.0004744783374279,.0004706954000482,.0004705927001205,.0004586214689693,.0004563153764081,.0004595014692701,.0004632735278094,.0004662047029422,.0004886759951692,.000508205437979,.0005217531266757,.0005117582989838,.0004864365281404,.0004688527610776,.0004510140007238,.0004500404669789,.0004578032193963,.0004701983789351,.0004582590452459,.0004533740147834,.0004607855313343,.0004859437605905,.000465426436766,.0004454334869426
