iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100
MEX,Mexico,mortality,45,male,.0052534646097178,.0051629386874527,.0051368237899399,.0050565086341907,.0049282756534684,.0048917699008629,.0048025955532776,.0047321109895123,.0046390381566358,.0045463423225295,.0045019859081827,.0044149727613303,.0043113361220655,.0042246223745566,.0041428046683252,.0040880905496453,.0039993346421443,.0038984507098238,.0038343589764643,.0037811225554549,.0037151500885991,.0036675468913438,.0035624229189087,.0034948966898001,.0034133699703004,.0033502271422874,.0032797986392387,.0032140772294615,.0031502302654372,.003091241352813,.0030294874647426,.0029692325244568,.0029066858585548,.0028438080582866,.0027810365977156,.0027025192603491,.002631596881806,.0025904945771846,.0025402417567165,.0025109992345653,.0024596575750512,.0023976871318262,.0023566411442187,.0023012870627371,.0022538296002954,.002216035551051,.0021717181544395,.0021307615891512,.0020852186408236,.0020466160148532,.002008377868298,.0019687653809795,.0019311626362109,.0018919482334116,.0018541178281692,.0018172011688347,.0017819175399931,.001746450761356,.0017128773447972,.0016801954375427,.0016434959088064,.0016134373758838,.0015827955353758,.0015514080766736,.0015218343305502,.001492635679729,.0014631747202754,.0014326167768727,.0014055174381785,.0013787647481069,.0013540176620968,.0013269823163228,.0013017443374121,.0012747205671462,.0012515908378281,.0012265459589691,.0012040359284321
MEX,Mexico,mortality,46,male,.0055312958841492,.0054447633870629,.0053477503992152,.0053202560828968,.0052361901294718,.0051039901866645,.0050631775365435,.004973050490074,.0049008949925328,.0048031517934853,.0047090542063201,.0046623308295926,.0045695765954041,.0044632302668993,.004370079445452,.0042879848358404,.0042281884104164,.0041411903524189,.0040334179941628,.0039674890608008,.0039139609987363,.0038453037769519,.0037958701337299,.0036911610298576,.0036194511952025,.0035346977974615,.003467563487367,.0033956072931824,.0033256940185437,.0032634639926895,.003202029256683,.0031404536449152,.0030763917252727,.0030110217490571,.0029482843811102,.0028848135174119,.0027992535323914,.0027305914132861,.002686762646868,.0026369180815193,.0026047463805052,.0025540660877589,.0024927023881396,.0024469974284015,.0023896685505519,.0023439711105295,.0023058763245063,.0022565363143023,.0022127376725148,.0021696577812967,.0021303334459029,.0020901119997149,.0020484306738789,.0020099270375115,.0019697267455913,.0019297945069494,.0018931099919714,.0018557490394579,.0018193654689273,.0017860123131699,.0017489382278746,.0017160157957847,.0016840225701538,.0016502278886132,.00161928146187,.0015877440702001,.0015578000048911,.001526243629873,.0014973761744462,.0014669577177649,.0014432608580059,.0014138026954123,.0013871624421265,.0013584188886395,.0013330856419219,.0013090473381604,.001284350731455
MEX,Mexico,mortality,47,male,.005836732652358,.0057449841026203,.0056527251743364,.0055515848165496,.0055211189467732,.0054341404254601,.0052949913098436,.005253360910031,.0051618579755838,.0050839824688612,.0049846353618224,.0048866678605771,.0048360110672417,.0047394298673835,.0046266567348197,.0045333344628724,.0044445568137405,.004387825385759,.0042929750845798,.0041833474389337,.0041167176424544,.0040596872537227,.0039893002076861,.0039418638529156,.0038312165944147,.0037560744841668,.0036662204093767,.0035978169975776,.003521430532136,.0034531241102093,.0033876477672098,.0033256559723811,.0032602899231405,.0031932832013832,.0031278909258228,.0030652153993798,.0029952815901243,.0029103048845018,.0028372240662437,.002793906804619,.0027415517593677,.0027107142074604,.0026606887150531,.0025925683176083,.0025464049487411,.002491370950467,.0024432765084832,.0024007038034532,.0023484101773859,.0023073499784063,.0022634960816049,.0022212281026982,.002179052960364,.0021364358194493,.0020959420577438,.0020536298530307,.0020138914158873,.0019751663974817,.0019380557406429,.0019007191785567,.0018630539217053,.0018297310867458,.0017948112570374,.0017585028821223,.0017251396754685,.0016922897305937,.0016600684914871,.0016281836257897,.0015970359802086,.0015661434154127,.0015387668761902,.0015092980368979,.0014802335138673,.0014514536450049,.001424440328817,.001396928068688,.0013720285931816
MEX,Mexico,mortality,48,male,.0061488778016212,.0060772507222503,.0059789227456979,.0058819119280812,.0057748795438385,.0057453066131404,.0056509352258611,.0055080026243115,.0054666372490308,.0053682169113581,.0052901726993935,.0051864574144229,.0050805199332995,.0050280416541296,.0049258590546356,.0048117262834497,.0047105652465437,.0046232726248691,.0045600000844054,.004464378672597,.00435068302934,.0042802029949979,.004221795841328,.0041525512953111,.0041007800862367,.0039857154503391,.003905212184183,.0038128811162718,.0037393351680585,.0036643195861474,.0035917508010964,.0035259149319981,.0034603781769426,.0033911088719775,.0033239730564724,.0032584625733689,.0031890594452295,.0031212491943607,.0030309904292133,.0029575824294638,.0029110669060211,.002858399522879,.002829086737727,.0027733697958808,.0027036474719174,.0026592383520094,.0026012371221301,.0025487111995634,.002502670995104,.0024540465615015,.0024114421501183,.002364596714106,.0023205213103989,.0022764129372778,.0022317639029897,.0021892893230044,.002147157456322,.0021053423489556,.002065758252435,.0020277062278561,.0019860421513142,.001952188266848,.0019156841520143,.0018775551524469,.0018428523654682,.0018064136651428,.0017717323658959,.0017376384908829,.0017063086773775,.0016730968986497,.0016440146888596,.0016109017777811,.0015819929807797,.001550800563974,.0015225043970547,.0014946554350515,.0014663026070519
MEX,Mexico,mortality,49,male,.0064818154174711,.0064218960126651,.006344697103006,.0062392489576956,.0061369810388826,.0060264113792986,.0059922201053972,.0058949476946614,.0057475307876023,.0057010590398884,.0056012955545666,.0055190278391943,.0054065693052764,.005296954683532,.0052410269592148,.0051371738243073,.0050135775379614,.0049127168971999,.0048182053249256,.0047546438364589,.0046548417573519,.0045357335658818,.0044625594398286,.0044058303472757,.0043313206224575,.0042769137806545,.0041541592520916,.0040719116459649,.0039730789142815,.0039012153368072,.0038216484972827,.0037477127274778,.0036775523669785,.0036083754689849,.0035390169222185,.0034706524414701,.0033981515538519,.003329668237607,.0032570861472176,.0031663746318085,.0030879173767595,.0030414495108226,.0029897328049026,.0029558026132865,.0028985294472345,.0028303170499388,.0027824845030191,.0027205179917206,.0026635130900615,.0026206514718095,.0025692444716438,.0025251050106416,.0024752886820667,.0024283248018337,.0023834317826813,.0023356374080737,.0022934792215768,.0022492619076062,.0022065444439874,.0021660633234716,.0021225614781061,.0020858178308423,.0020488838483546,.0020091673391259,.0019701992614702,.0019324222663534,.0018953530304682,.0018576622221363,.0018241855791789,.0017909728082109,.0017595075361442,.0017247693121045,.0016922202004688,.0016614002612409,.0016294188363383,.0016003539667302,.0015704177128509
MEX,Mexico,mortality,50,male,.0069122217855739,.0067903274513267,.0067244970556217,.0066413299103669,.0065309135031389,.0064243082231422,.0063043790282344,.0062692729518857,.0061696794121343,.0060117118961094,.0059661835440534,.0058607548333814,.0057709744779018,.005653957000574,.0055387620547821,.005481388786259,.0053695978641749,.0052456107156605,.0051360488241944,.005038408504748,.0049723403574969,.0048668452999398,.0047431935277215,.0046715328467153,.0046091478387061,.004530044362762,.0044708545557442,.0043437218172206,.0042556286692467,.004156984863702,.0040809114399532,.0039986700873872,.0039203644299224,.0038457980229853,.0037758571692598,.0037062951596478,.0036307181595961,.0035589000902946,.0034853192503688,.0034127537093776,.0033147506403496,.003236329230684,.0031903850850769,.0031315878705928,.0030973516589795,.0030427019866992,.0029696274734645,.0029174261370862,.0028503345443085,.0027954368825443,.0027515873076366,.0026973942360598,.0026495878603113,.0025968251145004,.002548134221879,.0025002419225983,.0024538448844511,.0024086310795212,.0023635025922103,.0023198453894648,.0022739754733035,.0022342503286003,.0021944054870603,.0021531962274037,.0021126164466661,.0020716737634106,.0020320845423403,.0019920294805954,.0019562289236017,.0019197540368603,.0018884786775719,.0018501043011821,.0018159775970984,.0017802789566984,.0017501607290465,.001717431154921,.001686377800476
MEX,Mexico,mortality,51,male,.0074088442348837,.0072669835322983,.0071368091732323,.0070649053095447,.0069766213219598,.0068606167093255,.0067449989776089,.0066219696333623,.0065870852626624,.0064800338783522,.0063169106613903,.0062669872733532,.00615220158693,.0060591235430095,.005934014897557,.0058149779735683,.0057522383560036,.0056392870329965,.0055041858277878,.005390958030786,.0052888995496314,.0052178945168705,.0051084434154258,.0049819705109299,.0049035442754683,.0048374073103297,.0047515090595928,.0046911221263387,.0045539488723987,.0044657292072305,.0043611506353171,.0042827812251646,.0041958000131586,.0041120431964149,.0040369751357896,.0039651893492659,.0038874082553765,.0038123535278355,.0037351219445051,.0036612363058409,.0035817576168436,.0034831918916757,.003403147862106,.0033509784836746,.0032904150272692,.0032592952817921,.00319981926458,.0031197418231893,.0030641678423984,.0029973476784442,.0029414845426283,.0028945362079173,.0028364958062739,.0027861762198252,.0027304918676163,.0026801136242476,.0026315195558464,.0025808777024408,.002536052735314,.0024888197550068,.0024397275867258,.0023976662868726,.0023548600018328,.0023095469044377,.0022687381946472,.0022249851215905,.002182125065043,.0021395507659759,.0021001652450935,.0020614376402973,.0020257344205836,.0019890147088255,.0019511782354032,.0019139656741238,.0018777024417729,.0018457943626577,.0018123642658959
MEX,Mexico,mortality,52,male,.0079436367957028,.0078155092871656,.0076629575823369,.0075225923654583,.0074458241602056,.0073548453928627,.007228338035441,.0071085763930245,.0069791720101097,.0069400135327508,.0068311928303319,.0066580380511506,.0066017740085377,.0064818385034312,.006381933612625,.0062538727148735,.0061231320278324,.0060624375491357,.0059382021712994,.0057978412667678,.0056794319697619,.0055703947959163,.0054964655570991,.0053846088424526,.0052486490818819,.0051654657781259,.0050925271705928,.0050034731723746,.0049363522331538,.0047984781014356,.0047038609685165,.0045950396367159,.0045113505097936,.0044174937157622,.0043331882921704,.0042555625349948,.0041748841534786,.0040976612593372,.0040159247396249,.0039390484088318,.0038587919927364,.0037781007258497,.0036769927410247,.0035876710949177,.0035347679488402,.0034759576116996,.0034408926161394,.0033754862988736,.0032903014347491,.0032358074689222,.0031671991777072,.0031072690377108,.0030552051907805,.002994474285021,.0029417456507764,.0028831980459567,.0028323541298222,.0027808462283712,.0027294202170349,.0026815716500635,.0026289076613389,.0025835745475865,.0025373600805658,.0024902993477067,.0024442046866544,.0023991950177618,.0023547008950935,.002307599989068,.0022657200034471,.0022234661943862,.0021856300906258,.0021446582418958,.0021062772262025,.0020653349247387,.0020276551024079,.0019909297857815,.0019573632984134
MEX,Mexico,mortality,53,male,.0085459821875313,.0084038807086092,.0082658597013022,.0081017400594167,.0079535213362616,.0078732213976174,.0077718704407879,.0076411394947556,.0075166310581039,.007377357199035,.0073404558107892,.0072234207970215,.0070361360915407,.0069771046253111,.0068494888895656,.0067469073059474,.0066063667275619,.0064759427828349,.0064049748101291,.0062764184535766,.006128781915665,.0060023799332436,.0058882623313383,.0058143568972172,.0056931068922523,.0055492153460411,.0054583393370797,.0053835872704176,.0052846896382411,.0052207509439561,.0050730769504922,.0049737259061453,.0048583541081981,.0047682476589173,.0046723611172609,.0045854416257768,.0044982151300117,.0044185156847743,.0043335739203657,.0042529392236442,.0041672656966512,.0040863370690276,.0040052787469466,.0038926616738052,.0038002943325958,.0037494274995754,.0036855217188896,.003645775086671,.0035742201000697,.0034891716825278,.0034327576736482,.0033602273423979,.0032953174094087,.0032404948599616,.0031760681604147,.003119954204964,.0030619847136388,.003006268895055,.0029530710349259,.0028997075206531,.0028455321821324,.0027966187487346,.0027471004112564,.0026967257361434,.0026477768588968,.0025986417203313,.0025507016787012,.0025019753996112,.0024554627194994,.002410763356397,.0023694504181312,.0023240890302998,.0022816130782948,.0022416904779046,.0022002585303773,.0021609872458886,.0021214113744787
MEX,Mexico,mortality,54,male,.0091913776124302,.0090643829103599,.0089107118682225,.0087617731183954,.0085880313816736,.0084314824375986,.0083416892768668,.0082380177278983,.0081023189843056,.0079665734196047,.0078237543036985,.0077819868205805,.0076552874306525,.0074567472902914,.0073942465282471,.0072617993053931,.0071493051090188,.0070071225711741,.0068629073251566,.0067904283942461,.0066552609067579,.0064969944435653,.0063643034856021,.0062479598833656,.0061673172551783,.0060391203305216,.0058817001442681,.0057871675197102,.005704147327766,.0056076516934172,.0055369647556959,.0053816177208398,.005277176288796,.0051518534045165,.0050602473044063,.0049622069177574,.0048635542214416,.0047766667679746,.0046896827990002,.0046058906652405,.0045160857385237,.004430296535046,.0043475028621556,.0042559874206879,.0041385945174982,.0040466333016305,.003990359473409,.0039196487792552,.0038753845709648,.0038050864738998,.0037158008893207,.0036565193418265,.0035768653574166,.0035082129283375,.0034497371313549,.0033816838231129,.0033256779288081,.0032627492659377,.0032067734306923,.0031507543698776,.0030898728587673,.0030397128598019,.0029866075807671,.0029317187635795,.0028795457932782,.0028264384302036,.0027731734555928,.0027235298081117,.0026741970280892,.0026247534440182,.0025798222762359,.0025310683485476,.0024843611240908,.0024392922227665,.0023979890242537,.0023549139873619,.0023129306727469
MEX,Mexico,mortality,55,male,.0098953532947807,.0097658627206047,.0096281467582468,.0094647930584351,.0093037514006216,.0091210230566231,.0089497912111239,.0088589853084278,.0087510402096354,.0086036671368124,.008464500788297,.0083120195523467,.0082646610599989,.0081286305687022,.0079186879433571,.0078563530650358,.0077115027124238,.0075979753830127,.0074418809666364,.0072901925982779,.0072156382560021,.0070702998013883,.0069038887118277,.0067686832187468,.00664205258503,.0065563832486055,.0064154143216219,.0062512282842038,.006146668654691,.0060659206629478,.0059618199397608,.0058880478230817,.0057240548306368,.0056100336479328,.0054814503291816,.0053862412217904,.0052757998612916,.0051774026272748,.0050825778883931,.0049962888778177,.0049022932366979,.0048120763893222,.0047249547871569,.004631054356627,.0045367584602805,.0044184740438216,.0043172834743478,.0042550894461532,.0041777383959642,.0041357017053997,.0040633496582069,.0039674941461009,.0039022326684645,.0038175882207568,.0037442557223686,.0036833861008395,.003614011932259,.003553759319908,.0034893089066644,.0034296968993993,.0033664106518034,.0033105854938041,.003255375060274,.0031957168131756,.0031389362958692,.0030815201075612,.0030254842476484,.0029692800969792,.0029180168867926,.0028657119059904,.0028158550613497,.0027635110347358,.0027122156734444,.0026630488781707,.0026167581397881,.0025741808290285,.0025283210917522
